states_msa_code,states_msa,states_msa_full,geoid_msa,name_msa,cases,deaths,group
13,GA,GA,45620,Thomasville,28,2,2020-05-16
13,GA,GA,18460,Cornelia,77,5,2020-05-16
13,GA,GA,12020,Athens-Clarke County,63,4,2020-05-16
13,GA,GA,12060,Atlanta-Sandy Springs-Roswell,2051,134,2020-05-16
13,GA,GA,47080,Vidalia,8,0,2020-05-16
13,GA,GA,34220,Moultrie,44,3,2020-05-16
13,GA,GA,41220,St. Marys,7,0,2020-05-16
13,GA,GA,46660,Valdosta,81,3,2020-05-16
13,GA,GA,33300,Milledgeville,77,25,2020-05-16
13,GA,GA,44340,Statesboro,7,0,2020-05-16
13,GA,GA,22340,Fitzgerald,11,0,2020-05-16
13,GA,GA,18380,Cordele,18,0,2020-05-16
13,GA,GA,11140,Americus,28,2,2020-05-16
13,GA,GA,45740,Toccoa,26,1,2020-05-16
13,GA,GA,31420,Macon,128,13,2020-05-16
13,GA,GA,40660,Rome,54,1,2020-05-16
13,GA,GA,45700,Tifton,38,3,2020-05-16
13,GA,GA,20140,Dublin,28,0,2020-05-16
13,GA,GA,27700,Jesup,2,0,2020-05-16
13,GA,GA,19140,Dalton,111,1,2020-05-16
13,GA,GA,27600,Jefferson,20,1,2020-05-16
13,GA,GA,20060,Douglas,35,2,2020-05-16
13,GA,GA,12460,Bainbridge,29,1,2020-05-16
13,GA,GA,25980,Hinesville,25,1,2020-05-16
13,GA,GA-SC,12260,Augusta-Richmond County,118,4,2020-05-16
13,GA,GA,15260,Brunswick,27,0,2020-05-16
13,GA,GA,15660,Calhoun,13,0,2020-05-16
13,GA,GA,44900,Summerville,9,0,2020-05-16
13,GA,GA,45580,Thomaston,15,5,2020-05-16
13,GA,GA,29300,LaGrange,50,3,2020-05-16
13,GA,GA,16340,Cedartown,18,0,2020-05-16
15,HI,HI,28180,Kapaa,0,0,2020-05-16
15,HI,HI,27980,Kahului-Wailuku-Lahaina,2,0,2020-05-16
15,HI,HI,25900,Hilo,6,0,2020-05-16
15,HI,HI,46520,Urban Honolulu,2,0,2020-05-16
16,ID,ID-UT,30860,Logan,18,0,2020-05-16
16,ID,ID,15420,Burley,26,0,2020-05-16
16,ID,ID,26820,Idaho Falls,4,0,2020-05-16
16,ID,ID,14260,Boise City,37,1,2020-05-16
16,ID,ID,25200,Hailey,3,0,2020-05-16
16,ID,ID-WY,27220,Jackson,449,11,2020-05-16
16,ID,ID-WA,30300,Lewiston,2,0,2020-05-16
16,ID,ID,38540,Pocatello,4,0,2020-05-16
16,ID,ID,41760,Sandpoint,0,0,2020-05-16
16,ID,ID,34140,Moscow,1,0,2020-05-16
16,ID,ID,17660,Coeur d'Alene,2,0,2020-05-16
16,ID,ID,13940,Blackfoot,0,0,2020-05-16
16,ID,ID,39940,Rexburg,2,0,2020-05-16
16,ID,ID-OR,36620,Ontario,14,0,2020-05-16
16,ID,ID,46300,Twin Falls,128,5,2020-05-16
17,IL,IL,16060,Carbondale-Marion,34,0,2020-05-16
17,IL,IL-MO,41180,St. Louis,1286,169,2020-05-16
17,IL,IL-IN-WI,16980,Chicago-Naperville-Elgin,18249,781,2020-05-16
17,IL,IL-MO,16020,Cape Girardeau,10,1,2020-05-16
17,IL,IL-KY,37140,Paducah,15,1,2020-05-16
17,IL,IL,23660,Galesburg,10,0,2020-05-16
17,IL,IL,28100,Kankakee,148,10,2020-05-16
17,IL,IL,38700,Pontiac,6,1,2020-05-16
17,IL,IL,37900,Peoria,32,3,2020-05-16
17,IL,IL,45380,Taylorville,3,0,2020-05-16
17,IL,IL,16460,Centralia,6,0,2020-05-16
17,IL,IL-IA,19340,Davenport-Moline-Rock Island,158,8,2020-05-16
17,IL,IL,23300,Freeport,41,2,2020-05-16
17,IL,IL,16660,Charleston-Mattoon,33,3,2020-05-16
17,IL,IL,14010,Bloomington,88,6,2020-05-16
17,IL,IL-IA-MO,22800,Fort Madison-Keokuk,16,0,2020-05-16
17,IL,IL,16580,Champaign-Urbana,209,0,2020-05-16
17,IL,IL,40300,Rochelle,19,0,2020-05-16
17,IL,IL-MO,39500,Quincy,3,0,2020-05-16
17,IL,IL,19180,Danville,24,0,2020-05-16
17,IL,IL,44100,Springfield,777,63,2020-05-16
17,IL,IL,31380,Macomb,21,2,2020-05-16
17,IL,IL-IA,15460,Burlington,80,4,2020-05-16
17,IL,IL,15900,Canton,4,0,2020-05-16
17,IL,IL,40420,Rockford,563,15,2020-05-16
17,IL,IL,19940,Dixon,3,0,2020-05-16
17,IL,IL,34500,Mount Vernon,5,0,2020-05-16
17,IL,IL,36860,Ottawa-Peru,21,3,2020-05-16
17,IL,IL,20820,Effingham,0,0,2020-05-16
17,IL,IL,30660,Lincoln,302,3,2020-05-16
18,IN,IN,26540,Huntington,4,0,2020-05-16
18,IN,IN,29020,Kokomo,83,6,2020-05-16
18,IN,IN,27540,Jasper,103,0,2020-05-16
18,IN,IN,28340,Kendallville,28,1,2020-05-16
18,IN,IN,23060,Fort Wayne,273,6,2020-05-16
18,IN,IN,29200,Lafayette-West Lafayette,90,1,2020-05-16
18,IN,IN-KY,21780,Evansville,69,5,2020-05-16
18,IN,IN,26900,Indianapolis-Carmel-Anderson,1607,116,2020-05-16
18,IN,IN-MI,43780,South Bend-Mishawaka,241,7,2020-05-16
18,IN,IN-KY,31140,Louisville/Jefferson County,744,55,2020-05-16
18,IN,IN,23140,Frankfort,99,0,2020-05-16
18,IN,IN,45460,Terre Haute,50,2,2020-05-16
18,IN,IN,24700,Greensburg,6,0,2020-05-16
18,IN,IN,31980,Marion,218,9,2020-05-16
18,IN,IN,21140,Elkhart-Goshen,331,6,2020-05-16
18,IN,IN,31500,Madison,104,1,2020-05-16
18,IN,IN,30900,Logansport,29,1,2020-05-16
18,IN,IN,47180,Vincennes,2,0,2020-05-16
18,IN,IN,47340,Wabash,3,0,2020-05-16
18,IN,IN-KY-OH,17140,Cincinnati,1291,60,2020-05-16
18,IN,IN,35220,New Castle,50,5,2020-05-16
18,IN,IN,34620,Muncie,86,7,2020-05-16
18,IN,IN,47700,Warsaw,18,0,2020-05-16
18,IN,IN,47780,Washington,28,1,2020-05-16
18,IN,IN,37940,Peru,7,0,2020-05-16
18,IN,IN,13260,Bedford,16,5,2020-05-16
18,IN,IN,42980,Seymour,42,1,2020-05-16
18,IN,IN,18220,Connersville,16,0,2020-05-16
18,IN,IN,12140,Auburn,19,0,2020-05-16
18,IN,IN,11420,Angola,12,0,2020-05-16
18,IN,IN,35860,North Vernon,15,0,2020-05-16
18,IN,IN,33140,Michigan City-La Porte,36,7,2020-05-16
18,IN,IN,18820,Crawfordsville,51,5,2020-05-16
18,IN,IN,38500,Plymouth,23,0,2020-05-16
18,IN,IN,39980,Richmond,724,5,2020-05-16
19,IA,IA,26980,Iowa City,41,0,2020-05-16
19,IA,IA,36900,Ottumwa,116,1,2020-05-16
19,IA,IA,44740,Storm Lake,58,0,2020-05-16
19,IA,IA,34700,Muscatine,22,9,2020-05-16
19,IA,IA,14340,Boone,16,0,2020-05-16
19,IA,IA,11180,Ames,15,0,2020-05-16
19,IA,IA,35500,Newton,10,4,2020-05-16
19,IA,IA,21840,Fairfield,4,0,2020-05-16
19,IA,IA,32260,Marshalltown,83,5,2020-05-16
19,IA,IA-NE,36540,Omaha-Council Bluffs,1160,9,2020-05-16
19,IA,IA,22700,Fort Dodge,12,0,2020-05-16
19,IA,IA,36820,Oskaloosa,26,3,2020-05-16
19,IA,IA,16300,Cedar Rapids,36,6,2020-05-16
19,IA,IA,44020,Spirit Lake,2,0,2020-05-16
19,IA,IA,43980,Spencer,0,0,2020-05-16
19,IA,IA-NE-SD,43580,Sioux City,499,17,2020-05-16
19,IA,IA,19780,Des Moines-West Des Moines,870,34,2020-05-16
19,IA,IA,20220,Dubuque,58,6,2020-05-16
19,IA,IA,32380,Mason City,8,1,2020-05-16
19,IA,IA,17540,Clinton,1,0,2020-05-16
20,KS,KS-MO,28140,Kansas City,516,11,2020-05-16
20,KS,KS,24460,Great Bend,17,0,2020-05-16
20,KS,KS,48620,Wichita,25,2,2020-05-16
20,KS,KS,19980,Dodge City,259,0,2020-05-16
20,KS,KS,23780,Garden City,188,2,2020-05-16
20,KS,KS,37660,Parsons,2,0,2020-05-16
20,KS,KS-MO,41140,St. Joseph,117,0,2020-05-16
20,KS,KS,25700,Hays,0,0,2020-05-16
20,KS,KS,30580,Liberal,63,0,2020-05-16
20,KS,KS,29940,Lawrence,5,0,2020-05-16
20,KS,KS,17700,Coffeyville,0,0,2020-05-16
20,KS,KS,36840,Ottawa,0,0,2020-05-16
20,KS,KS,32700,McPherson,1,0,2020-05-16
20,KS,KS,41460,Salina,0,0,2020-05-16
20,KS,KS,45820,Topeka,144,1,2020-05-16
20,KS,KS,27920,Junction City,0,0,2020-05-16
20,KS,KS,38260,Pittsburg,1,0,2020-05-16
20,KS,KS,31740,Manhattan,4,0,2020-05-16
20,KS,KS,11680,Arkansas City-Winfield,2,0,2020-05-16
20,KS,KS,11860,Atchison,2,0,2020-05-16
20,KS,KS,26740,Hutchinson,11,0,2020-05-16
20,KS,KS,21380,Emporia,24,0,2020-05-16
21,KY,KY,36980,Owensboro,19,3,2020-05-16
21,KY,KY-TN,46460,Union City,9,0,2020-05-16
21,KY,KY,30940,London,2,0,2020-05-16
21,KY,KY,23980,Glasgow,9,1,2020-05-16
21,KY,KY,15820,Campbellsville,2,0,2020-05-16
21,KY,KY-WV-OH,26580,Huntington-Ashland,67,4,2020-05-16
21,KY,KY,14540,Bowling Green,191,7,2020-05-16
21,KY,KY,40080,Richmond-Berea,9,0,2020-05-16
21,KY,KY,33180,Middlesborough,1,0,2020-05-16
21,KY,KY,12680,Bardstown,4,0,2020-05-16
21,KY,KY,30460,Lexington-Fayette,119,1,2020-05-16
21,KY,KY,34460,Mount Sterling,11,0,2020-05-16
21,KY,KY,21060,Elizabethtown-Fort Knox,29,0,2020-05-16
21,KY,KY-TN,17300,Clarksville,44,1,2020-05-16
21,KY,KY,43700,Somerset,13,0,2020-05-16
21,KY,KY,34660,Murray,5,0,2020-05-16
21,KY,KY,32460,Mayfield,7,1,2020-05-16
21,KY,KY,31580,Madisonville,3,1,2020-05-16
21,KY,KY,32500,Maysville,0,0,2020-05-16
22,LA,LA,25220,Hammond,77,3,2020-05-16
22,LA,LA,29180,Lafayette,276,11,2020-05-16
22,LA,LA,26380,Houma-Thibodaux,111,10,2020-05-16
22,LA,LA,29340,Lake Charles,55,3,2020-05-16
22,LA,LA,12940,Baton Rouge,574,46,2020-05-16
22,LA,LA,12820,Bastrop,25,0,2020-05-16
22,LA,LA,14220,Bogalusa,32,6,2020-05-16
22,LA,LA,40820,Ruston,14,1,2020-05-16
22,LA,LA,43340,Shreveport-Bossier City,532,32,2020-05-16
22,LA,LA,35380,New Orleans-Metairie,644,42,2020-05-16
22,LA,LA,36660,Opelousas,17,1,2020-05-16
22,LA,LA,22860,Fort Polk South,4,1,2020-05-16
22,LA,LA,19760,DeRidder,6,0,2020-05-16
22,LA,LA,10780,Alexandria,192,7,2020-05-16
22,LA,LA,33740,Monroe,202,8,2020-05-16
22,LA,LA,35060,Natchitoches,44,1,2020-05-16
22,LA,LA-MS,35020,Natchez,29,1,2020-05-16
22,LA,LA,34020,Morgan City,26,1,2020-05-16
23,ME,ME,38860,Portland-South Portland,269,6,2020-05-16
23,ME,ME,12620,Bangor,7,0,2020-05-16
23,ME,ME,12300,Augusta-Waterville,11,1,2020-05-16
23,ME,ME,30340,Lewiston-Auburn,114,0,2020-05-16
24,MD,MD,12580,Baltimore-Columbia-Towson,2899,187,2020-05-16
24,MD,MD,20660,Easton,12,0,2020-05-16
24,MD,MD-WV,19060,Cumberland,29,1,2020-05-16
24,MD,MD-WV,25180,Hagerstown-Martinsburg,143,2,2020-05-16
24,MD,MD,15700,Cambridge,27,0,2020-05-16
24,MD,MD,15680,California-Lexington Park,80,5,2020-05-16
25,MA,MA-NH,14460,Boston-Cambridge-Newton,5261,452,2020-05-16
25,MA,MA,24640,Greenfield Town,8,3,2020-05-16
25,MA,MA,47240,Vineyard Haven,2,0,2020-05-16
25,MA,MA,38340,Pittsfield,24,1,2020-05-16
25,MA,MA-RI,39300,Providence-Warwick,3372,118,2020-05-16
25,MA,MA,12700,Barnstable Town,127,21,2020-05-16
26,MI,MI-WI,31940,Marinette,10,0,2020-05-16
26,MI,MI-WI,27020,Iron Mountain,0,0,2020-05-16
26,MI,MI,34380,Mount Pleasant,189,1,2020-05-16
26,MI,MI,13020,Bay City,1,0,2020-05-16
26,MI,MI,33220,Midland,8,0,2020-05-16
27,MN,MN,40340,Rochester,845,37,2020-05-16
27,MN,MN-WI,33460,Minneapolis-St. Paul-Bloomington,4258,151,2020-05-16
27,MN,MN,31860,Mankato-North Mankato,70,2,2020-05-16
27,MN,MN-WI,29100,La Crosse-Onalaska,6,0,2020-05-16
27,MN,MN,32140,Marshall,74,4,2020-05-16
27,MN,MN,41060,St. Cloud,321,3,2020-05-16
27,MN,MN,35580,New Ulm,1,0,2020-05-16
27,MN,MN,36940,Owatonna,46,0,2020-05-16
27,MN,MN,39860,Red Wing,21,2,2020-05-16
27,MN,MN-WI,20260,Duluth,30,1,2020-05-16
27,MN,MN,13420,Bemidji,3,0,2020-05-16
27,MN,MN,22260,Fergus Falls,18,0,2020-05-16
27,MN,MN,14660,Brainerd,22,1,2020-05-16
27,MN,MN,12380,Austin,84,1,2020-05-16
27,MN,MN,22060,Faribault-Northfield,155,0,2020-05-16
27,MN,MN-ND,22020,Fargo,541,15,2020-05-16
27,MN,MN,49380,Worthington,102,0,2020-05-16
27,MN,MN,10660,Albert Lea,27,0,2020-05-16
27,MN,MN-ND,47420,Wahpeton,6,0,2020-05-16
27,MN,MN-ND,24220,Grand Forks,18,0,2020-05-16
27,MN,MN,48820,Willmar,55,0,2020-05-16
27,MN,MN,49100,Winona,2,0,2020-05-16
28,MS,MS,18420,Corinth,3,0,2020-05-16
28,MS,MS,24900,Greenwood,60,8,2020-05-16
28,MS,MS,38100,Picayune,8,1,2020-05-16
28,MS,MS,46180,Tupelo,26,2,2020-05-16
28,MS,MS,32940,Meridian,151,17,2020-05-16
28,MS,MS,29860,Laurel,156,6,2020-05-16
28,MS,MS,24980,Grenada,14,0,2020-05-16
28,MS,MS,25060,Gulfport-Biloxi-Pascagoula,38,1,2020-05-16
28,MS,MS,25620,Hattiesburg,164,7,2020-05-16
28,MS,MS,32620,McComb,30,2,2020-05-16
28,MS,MS,15020,Brookhaven,41,3,2020-05-16
28,MS,MS,46980,Vicksburg,29,3,2020-05-16
28,MS,MS,17260,Clarksdale,21,0,2020-05-16
28,MS,MS,26940,Indianola,9,0,2020-05-16
28,MS,MS,37060,Oxford,69,1,2020-05-16
28,MS,MS,44260,Starkville,29,4,2020-05-16
28,MS,MS,24740,Greenville,154,1,2020-05-16
28,MS,MS,17380,Cleveland,22,0,2020-05-16
29,MO,MO,25300,Hannibal,0,0,2020-05-16
29,MO,MO,22780,Fort Leonard Wood,0,0,2020-05-16
29,MO,MO,14700,Branson,1,0,2020-05-16
29,MO,MO,30060,Lebanon,37,5,2020-05-16
29,MO,MO,22100,Farmington,260,21,2020-05-16
29,MO,MO,40620,Rolla,2,0,2020-05-16
29,MO,MO,32340,Maryville,3,0,2020-05-16
29,MO,MO,33020,Mexico,32,0,2020-05-16
29,MO,MO,42740,Sedalia,0,0,2020-05-16
29,MO,MO,28380,Kennett,6,0,2020-05-16
29,MO,MO,17860,Columbia,331,8,2020-05-16
29,MO,MO,33620,Moberly,0,0,2020-05-16
29,MO,MO,38740,Poplar Bluff,7,0,2020-05-16
29,MO,MO,27620,Jefferson City,7,1,2020-05-16
29,MO,MO,28860,Kirksville,23,0,2020-05-16
29,MO,MO,27900,Joplin,5,0,2020-05-16
29,MO,MO,43460,Sikeston,7,2,2020-05-16
29,MO,MO,47660,Warrensburg,2,0,2020-05-16
31,NE,NE,42420,Scottsbluff,11,0,2020-05-16
31,NE,NE,35820,North Platte,7,0,2020-05-16
31,NE,NE,35740,Norfolk,38,0,2020-05-16
31,NE,NE,23340,Fremont,135,2,2020-05-16
31,NE,NE,13100,Beatrice,3,0,2020-05-16
31,NE,NE,28260,Kearney,7,0,2020-05-16
31,NE,NE,25580,Hastings,18,3,2020-05-16
31,NE,NE,24260,Grand Island,71,7,2020-05-16
31,NE,NE,30420,Lexington,39,0,2020-05-16
32,NV,NV,49080,Winnemucca,7,1,2020-05-16
32,NV,NV,21980,Fallon,1,0,2020-05-16
32,NV,NV,22280,Fernley,4,0,2020-05-16
32,NV,NV,21220,Elko,4,0,2020-05-16
32,NV,NV,37220,Pahrump,5,1,2020-05-16
32,NV,NV,39900,Reno,172,4,2020-05-16
32,NV,NV,23820,Gardnerville Ranchos,2,0,2020-05-16
32,NV,NV,16180,Carson City,25,2,2020-05-16
32,NV,NV,29820,Las Vegas-Henderson-Paradise,813,38,2020-05-16
33,NH,NH,29060,Laconia,5,0,2020-05-16
33,NH,NH-VT,17200,Claremont-Lebanon,11,0,2020-05-16
33,NH,NH,31700,Manchester-Nashua,369,38,2020-05-16
33,NH,NH,28300,Keene,4,0,2020-05-16
33,NH,NH-VT,13620,Berlin,1,0,2020-05-16
33,NH,NH,18180,Concord,91,1,2020-05-16
34,NJ,NJ-NY-PA,35620,New York-Newark-Jersey City,10020,1024,2020-05-16
34,NJ,NJ,47220,Vineland-Bridgeton,436,14,2020-05-16
34,NJ,NJ-PA,10900,Allentown-Bethlehem-Easton,567,108,2020-05-16
34,NJ,NJ,45940,Trenton,678,61,2020-05-16
34,NJ,NJ,36140,Ocean City,71,8,2020-05-16
34,NJ,NJ,12100,Atlantic City-Hammonton,258,36,2020-05-16
35,NM,NM,19700,Deming,0,0,2020-05-16
35,NM,NM,10740,Albuquerque,207,16,2020-05-16
35,NM,NM,26020,Hobbs,8,0,2020-05-16
35,NM,NM,38780,Portales,20,0,2020-05-16
35,NM,NM,43500,Silver City,0,0,2020-05-16
35,NM,NM,42140,Santa Fe,16,0,2020-05-16
35,NM,NM,45340,Taos,2,0,2020-05-16
35,NM,NM,21580,Espa?÷ú?√╞ola,6,0,2020-05-16
35,NM,NM,24380,Grants,22,0,2020-05-16
35,NM,NM,10460,Alamogordo,115,0,2020-05-16
35,NM,NM,40740,Roswell,6,0,2020-05-16
35,NM,NM,17580,Clovis,10,0,2020-05-16
35,NM,NM,23700,Gallup,341,18,2020-05-16
35,NM,NM,29780,Las Vegas,2,0,2020-05-16
35,NM,NM,31060,Los Alamos,0,0,2020-05-16
35,NM,NM,16100,Carlsbad-Artesia,0,0,2020-05-16
36,NY,NY,10580,Albany-Schenectady-Troy,345,18,2020-05-16
36,NY,NY,42900,Seneca Falls,5,0,2020-05-16
36,NY,NY,27060,Ithaca,13,0,2020-05-16
36,NY,NY,45060,Syracuse,528,25,2020-05-16
36,NY,NY,36460,Olean,14,0,2020-05-16
36,NY,NY,46540,Utica-Rome,164,11,2020-05-16
36,NY,NY,38460,Plattsburgh,10,0,2020-05-16
36,NY,NY,18500,Corning,9,1,2020-05-16
36,NY,NY,36580,Oneonta,1,1,2020-05-16
36,NY,NY,11220,Amsterdam,5,1,2020-05-16
36,NY,NY,15380,Buffalo-Cheektowaga-Niagara Falls,954,64,2020-05-16
36,NY,NY,31660,Malone,3,0,2020-05-16
36,NY,NY,21300,Elmira,3,0,2020-05-16
36,NY,NY,27460,Jamestown-Dunkirk-Fredonia,27,0,2020-05-16
36,NY,NY,13780,Binghamton,106,11,2020-05-16
36,NY,NY,12860,Batavia,16,1,2020-05-16
36,NY,NY,24100,Gloversville,48,1,2020-05-16
36,NY,NY,24020,Glens Falls,29,2,2020-05-16
36,NY,NY,36300,Ogdensburg-Massena,4,0,2020-05-16
36,NY,NY,28740,Kingston,95,5,2020-05-16
36,NY,NY,18660,Cortland,5,0,2020-05-16
36,NY,NY,26460,Hudson,26,5,2020-05-16
37,NC,NC-VA,47260,Virginia Beach-Norfolk-Newport News,37,2,2020-05-16
37,NC,NC,39580,Raleigh,398,5,2020-05-16
37,NC,NC,35100,New Bern,106,0,2020-05-16
37,NC,NC-SC,16740,Charlotte-Concord-Gastonia,1133,12,2020-05-16
37,NC,NC,11700,Asheville,171,9,2020-05-16
37,NC,NC,40260,Roanoke Rapids,52,3,2020-05-16
37,NC,NC,48900,Wilmington,57,1,2020-05-16
37,NC,NC,48980,Wilson,87,0,2020-05-16
37,NC,NC,49180,Winston-Salem,502,3,2020-05-16
37,NC,NC,14820,Brevard,4,0,2020-05-16
37,NC,NC,38240,Pinehurst-Southern Pines,26,0,2020-05-16
37,NC,NC,40580,Rocky Mount,49,3,2020-05-16
37,NC,NC,40460,Rockingham,41,0,2020-05-16
37,NC,NC,35900,North Wilkesboro,185,2,2020-05-16
37,NC,NC,10620,Albemarle,11,0,2020-05-16
37,NC,NC,25860,Hickory-Lenoir-Morganton,187,2,2020-05-16
37,NC,NC,21020,Elizabeth City,18,3,2020-05-16
37,NC,NC,25780,Henderson,56,1,2020-05-16
37,NC,NC,22180,Fayetteville,171,4,2020-05-16
37,NC,NC,41820,Sanford,61,0,2020-05-16
37,NC,NC,29900,Laurinburg,14,0,2020-05-16
37,NC,NC,34340,Mount Airy,84,0,2020-05-16
37,NC,NC,22580,Forest City,8,0,2020-05-16
37,NC,NC,33980,Morehead City,0,6,2020-05-16
37,NC,NC,24660,Greensboro-High Point,456,8,2020-05-16
37,NC,NC,24140,Goldsboro,179,3,2020-05-16
37,NC,NC,31300,Lumberton,115,1,2020-05-16
37,NC,NC,28820,Kinston,43,2,2020-05-16
37,NC,NC-SC,34820,Myrtle Beach-Conway-North Myrtle Beach,181,7,2020-05-16
37,NC,NC,28620,Kill Devil Hills,0,2,2020-05-16
37,NC,NC,20500,Durham-Chapel Hill,404,13,2020-05-16
37,NC,NC,43140,Shelby,13,0,2020-05-16
37,NC,NC,20380,Dunn,32,4,2020-05-16
37,NC,NC,19000,Cullowhee,4,0,2020-05-16
38,ND,ND,19860,Dickinson,0,0,2020-05-16
38,ND,ND,33500,Minot,26,0,2020-05-16
38,ND,ND,13900,Bismarck,46,0,2020-05-16
38,ND,ND,48780,Williston,4,0,2020-05-16
38,ND,ND,27420,Jamestown,2,0,2020-05-16
39,OH,OH,15340,Bucyrus,12,1,2020-05-16
39,OH,OH,45780,Toledo,202,29,2020-05-16
39,OH,OH,31900,Mansfield,29,1,2020-05-16
39,OH,OH,41400,Salem,184,11,2020-05-16
39,OH,OH,31930,Marietta,0,1,2020-05-16
39,OH,OH,15940,Canton-Massillon,126,19,2020-05-16
39,OH,OH,10420,Akron,235,62,2020-05-16
39,OH,OH-PA,49660,Youngstown-Warren-Boardman,289,32,2020-05-16
39,OH,OH,16380,Celina,63,2,2020-05-16
39,OH,OH,19580,Defiance,6,1,2020-05-16
39,OH,OH,35940,Norwalk,10,0,2020-05-16
39,OH,OH,19380,Dayton,315,2,2020-05-16
39,OH,OH,30620,Lima,20,1,2020-05-16
39,OH,OH,11740,Ashland,2,0,2020-05-16
39,OH,OH,11780,Ashtabula,51,5,2020-05-16
39,OH,OH,11900,Athens,23,2,2020-05-16
39,OH,OH,49300,Wooster,50,2,2020-05-16
39,OH,OH,22300,Findlay,4,0,2020-05-16
39,OH,OH-WV,38580,Point Pleasant,3,0,2020-05-16
39,OH,OH,49780,Zanesville,13,0,2020-05-16
39,OH,OH,38840,Port Clinton,32,4,2020-05-16
39,OH,OH,39020,Portsmouth,1,0,2020-05-16
39,OH,OH,45660,Tiffin,2,0,2020-05-16
39,OH,OH,13340,Bellefontaine,15,0,2020-05-16
39,OH,OH,43380,Sidney,3,1,2020-05-16
39,OH,OH,17460,Cleveland-Elyria,898,58,2020-05-16
39,OH,OH,41780,Sandusky,49,1,2020-05-16
39,OH,OH,46780,Van Wert,3,0,2020-05-16
39,OH,OH,47540,Wapakoneta,6,0,2020-05-16
39,OH,OH,35420,New Philadelphia-Dover,60,1,2020-05-16
39,OH,OH,46500,Urbana,4,0,2020-05-16
39,OH,OH,18740,Coshocton,5,0,2020-05-16
39,OH,OH,17060,Chillicothe,4,1,2020-05-16
40,OK,OK,46140,Tulsa,184,7,2020-05-16
40,OK,OK,21120,Elk City,0,0,2020-05-16
40,OK,OK,11060,Altus,0,0,2020-05-16
40,OK,OK,30020,Lawton,65,0,2020-05-16
40,OK,OK,34780,Muskogee,6,0,2020-05-16
40,OK,OK,21420,Enid,2,0,2020-05-16
40,OK,OK,36420,Oklahoma City,219,13,2020-05-16
40,OK,OK,33060,Miami,1,0,2020-05-16
40,OK,OK,11620,Ardmore,14,0,2020-05-16
40,OK,OK,12780,Bartlesville,9,3,2020-05-16
40,OK,OK,49260,Woodward,2,0,2020-05-16
40,OK,OK,25100,Guymon,249,1,2020-05-16
40,OK,OK,43060,Shawnee,2,0,2020-05-16
40,OK,OK,20460,Durant,9,0,2020-05-16
40,OK,OK,45140,Tahlequah,0,0,2020-05-16
40,OK,OK,32540,McAlester,2,0,2020-05-16
40,OK,OK,10220,Ada,1,0,2020-05-16
40,OK,OK,38620,Ponca City,3,0,2020-05-16
40,OK,OK,44660,Stillwater,1,0,2020-05-16
40,OK,OK,20340,Duncan,15,0,2020-05-16
41,OR,OR-WA,38900,Portland-Vancouver-Hillsboro,183,5,2020-05-16
41,OR,OR,39260,Prineville,3,0,2020-05-16
41,OR,OR,26220,Hood River,0,0,2020-05-16
41,OR,OR,25840,Hermiston-Pendleton,19,1,2020-05-16
41,OR,OR,40700,Roseburg,1,0,2020-05-16
41,OR,OR,13460,Bend-Redmond,24,0,2020-05-16
41,OR,OR,18300,Coos Bay,1,0,2020-05-16
41,OR,OR,21660,Eugene,6,0,2020-05-16
41,OR,OR,35440,Newport,1,0,2020-05-16
41,OR,OR,24420,Grants Pass,2,0,2020-05-16
41,OR,OR,45520,The Dalles,2,0,2020-05-16
41,OR,OR,15060,Brookings,3,0,2020-05-16
41,OR,OR,29260,La Grande,1,0,2020-05-16
41,OR,OR,28900,Klamath Falls,0,0,2020-05-16
41,OR,OR,18700,Corvallis,4,0,2020-05-16
41,OR,OR,32780,Medford,6,0,2020-05-16
41,OR,OR,11820,Astoria,9,0,2020-05-16
42,PA,PA,25420,Harrisburg-Carlisle,250,35,2020-05-16
42,PA,PA,30820,Lock Haven,6,1,2020-05-16
42,PA,PA,38300,Pittsburgh,254,33,2020-05-16
42,PA,PA,30380,Lewistown,0,1,2020-05-16
42,PA,PA,30260,Lewisburg,22,0,2020-05-16
42,PA,PA,26500,Huntingdon,23,1,2020-05-16
42,PA,PA,11020,Altoona,14,1,2020-05-16
42,PA,PA,47620,Warren,1,0,2020-05-16
42,PA,PA,29540,Lancaster,362,27,2020-05-16
42,PA,PA,42540,Scranton--Wilkes-Barre--Hazleton,348,52,2020-05-16
42,PA,PA,23900,Gettysburg,39,1,2020-05-16
42,PA,PA,14620,Bradford,1,0,2020-05-16
42,PA,PA,42780,Selinsgrove,5,0,2020-05-16
42,PA,PA,20700,East Stroudsburg,60,29,2020-05-16
42,PA,PA,49620,York-Hanover,76,7,2020-05-16
42,PA,PA,16540,Chambersburg-Waynesboro,131,16,2020-05-16
42,PA,PA,26860,Indiana,5,1,2020-05-16
42,PA,PA,20180,DuBois,1,0,2020-05-16
42,PA,PA,36340,Oil City,1,0,2020-05-16
42,PA,PA,32740,Meadville,0,0,2020-05-16
42,PA,PA,44300,State College,15,1,2020-05-16
42,PA,PA,27780,Johnstown,7,0,2020-05-16
42,PA,PA,39740,Reading,252,85,2020-05-16
42,PA,PA,42380,Sayre,3,0,2020-05-16
42,PA,PA,39060,Pottsville,70,11,2020-05-16
42,PA,PA,44980,Sunbury,28,3,2020-05-16
42,PA,PA,48700,Williamsport,17,6,2020-05-16
